"Polygon_Number","Coordinate_Order","Coordinate_ID","Longitude","Latitude"
"57",37,"57_37",-9.45,42.125
"58",1,"58_1",-9.3,41.475
"58",2,"58_2",-9.275,41.475
"58",3,"58_3",-9.275,41.5
"58",4,"58_4",-9.275,41.525
"58",5,"58_5",-9.275,41.55
"58",6,"58_6",-9.275,41.575
"58",7,"58_7",-9.3,41.575
"58",8,"58_8",-9.3,41.575
"58",9,"58_9",-9.3,41.55
"58",10,"58_10",-9.3,41.5
"58",11,"58_11",-9.3,41.475
"58",12,"58_12",-9.3,41.475
"59",1,"59_1",-9.475,40.55
"59",2,"59_2",-9.475,40.55
"59",3,"59_3",-9.475,40.525
"59",4,"59_4",-9.45,40.525
"59",5,"59_5",-9.425,40.525
"59",6,"59_6",-9.4,40.525
"59",7,"59_7",-9.375,40.525
"59",8,"59_8",-9.375,40.55
"59",9,"59_9",-9.375,40.575
"59",10,"59_10",-9.375,40.6
"59",11,"59_11",-9.375,40.625
"59",12,"59_12",-9.4,40.625
"59",13,"59_13",-9.4,40.625
"59",14,"59_14",-9.4,40.6
"59",15,"59_15",-9.4,40.55
"59",16,"59_16",-9.45,40.55
"59",17,"59_17",-9.475,40.55
"60",1,"60_1",-8.725,36.675
"60",2,"60_2",-8.7,36.675
"60",3,"60_3",-8.675,36.675
"60",4,"60_4",-8.65,36.675
"60",5,"60_5",-8.625,36.675
"60",6,"60_6",-8.625,36.7
"60",7,"60_7",-8.625,36.725
"60",8,"60_8",-8.625,36.75
"60",9,"60_9",-8.625,36.775
"60",10,"60_10",-8.65,36.775
"60",11,"60_11",-8.675,36.775
"60",12,"60_12",-8.7,36.775
"60",13,"60_13",-8.725,36.775
"60",14,"60_14",-8.725,36.75
"60",15,"60_15",-8.725,36.725
"60",16,"60_16",-8.725,36.7
"60",17,"60_17",-8.725,36.675
"61",1,"61_1",-9.225,37.825
"61",2,"61_2",-9.225,37.85
"61",3,"61_3",-9.225,37.875
"61",4,"61_4",-9.225,37.9
"61",5,"61_5",-9.225,37.925
"61",6,"61_6",-9.25,37.925
"61",7,"61_7",-9.275,37.925
"61",8,"61_8",-9.3,37.925
"61",9,"61_9",-9.325,37.925
"61",10,"61_10",-9.325,37.9
"61",11,"61_11",-9.325,37.875
"61",12,"61_12",-9.325,37.85
"61",13,"61_13",-9.325,37.825
"61",14,"61_14",-9.3,37.825
"61",15,"61_15",-9.275,37.825
"61",16,"61_16",-9.25,37.825
"61",17,"61_17",-9.225,37.825
"62",1,"62_1",-9.325,36.95
"62",2,"62_2",-9.325,36.95
"62",3,"62_3",-9.325,36.925
"62",4,"62_4",-9.325,36.9
"62",5,"62_5",-9.325,36.875
"62",6,"62_6",-9.325,36.85
"62",7,"62_7",-9.325,36.825
"62",8,"62_8",-9.3,36.825
"62",9,"62_9",-9.275,36.825
"62",10,"62_10",-9.25,36.825
"62",11,"62_11",-9.225,36.825
"62",12,"62_12",-9.225,36.85
"62",13,"62_13",-9.225,36.875
"62",14,"62_14",-9.225,36.9
"62",15,"62_15",-9.225,36.925
"62",16,"62_16",-9.225,36.95
"62",17,"62_17",-9.225,36.975
"62",18,"62_18",-9.25,36.975
"62",19,"62_19",-9.25,36.95
"62",20,"62_20",-9.3,36.95
"62",21,"62_21",-9.325,36.95
"63",1,"63_1",-9.3,56.175
"63",2,"63_2",-9.275,56.175
"63",3,"63_3",-9.25,56.175
"63",4,"63_4",-9.225,56.175
"63",5,"63_5",-9.225,56.15
"63",6,"63_6",-9.225,56.125
"63",7,"63_7",-9.2,56.125
"63",8,"63_8",-9.2,56.15
"63",9,"63_9",-9.15,56.15
"63",10,"63_10",-9.15,56.2
"63",11,"63_11",-9.15,56.25
"63",12,"63_12",-9.15,56.275
"63",13,"63_13",-9.15,56.275
"63",14,"63_14",-9.175,56.275
"63",15,"63_15",-9.2,56.275
"63",16,"63_16",-9.225,56.275
"63",17,"63_17",-9.25,56.275
"63",18,"63_18",-9.275,56.275
"63",19,"63_19",-9.3,56.275
"63",20,"63_20",-9.3,56.25
"63",21,"63_21",-9.3,56.2
"63",22,"63_22",-9.3,56.175
"64",1,"64_1",-9.45,55.875
"64",2,"64_2",-9.425,55.875
"64",3,"64_3",-9.425,55.85
"64",4,"64_4",-9.425,55.825
"64",5,"64_5",-9.425,55.8
"64",6,"64_6",-9.425,55.775
"64",7,"64_7",-9.4,55.775
"64",8,"64_8",-9.375,55.775
"64",9,"64_9",-9.35,55.775
"64",10,"64_10",-9.325,55.775
"64",11,"64_11",-9.325,55.8
"64",12,"64_12",-9.325,55.825
"64",13,"64_13",-9.325,55.85
"64",14,"64_14",-9.325,55.875
"64",15,"64_15",-9.35,55.875
"64",16,"64_16",-9.375,55.875
"64",17,"64_17",-9.375,55.9
"64",18,"64_18",-9.375,55.925
"64",19,"64_19",-9.35,55.925
"64",20,"64_20",-9.325,55.925
"64",21,"64_21",-9.325,55.95
"64",22,"64_22",-9.325,55.975
"64",23,"64_23",-9.325,56
"64",24,"64_24",-9.325,56.025
"64",25,"64_25",-9.35,56.025
"64",26,"64_26",-9.35,56.025
"64",27,"64_27",-9.35,56
"64",28,"64_28",-9.35,55.95
"64",29,"64_29",-9.4,55.95
"64",30,"64_30",-9.4,55.9
"64",31,"64_31",-9.45,55.9
"64",32,"64_32",-9.45,55.875
"65",1,"65_1",-9.625,55.55
"65",2,"65_2",-9.625,55.55
"65",3,"65_3",-9.625,55.525
"65",4,"65_4",-9.6,55.525
"65",5,"65_5",-9.575,55.525
"65",6,"65_6",-9.575,55.5
"65",7,"65_7",-9.55,55.5
"65",8,"65_8",-9.5,55.5
"65",9,"65_9",-9.5,55.55
"65",10,"65_10",-9.45,55.55
"65",11,"65_11",-9.45,55.575
"65",12,"65_12",-9.45,55.575
"65",13,"65_13",-9.475,55.575
"65",14,"65_14",-9.475,55.6
"65",15,"65_15",-9.475,55.625
"65",16,"65_16",-9.475,55.65
"65",17,"65_17",-9.475,55.675
"65",18,"65_18",-9.475,55.7
"65",19,"65_19",-9.475,55.725
"65",20,"65_20",-9.5,55.725
"65",21,"65_21",-9.5,55.725
"65",22,"65_22",-9.5,55.7
"65",23,"65_23",-9.55,55.7
"65",24,"65_24",-9.55,55.65
"65",25,"65_25",-9.6,55.65
"65",26,"65_26",-9.6,55.6
"65",27,"65_27",-9.6,55.55
"65",28,"65_28",-9.625,55.55
"66",1,"66_1",-9.975,55.45
"66",2,"66_2",-9.975,55.45
"66",3,"66_3",-9.975,55.425
"66",4,"66_4",-9.95,55.425
"66",5,"66_5",-9.925,55.425
"66",6,"66_6",-9.9,55.425
"66",7,"66_7",-9.875,55.425
"66",8,"66_8",-9.875,55.45
"66",9,"66_9",-9.875,55.475
"66",10,"66_10",-9.875,55.5
"66",11,"66_11",-9.875,55.5
"66",12,"66_12",-9.9,55.5
"66",13,"66_13",-9.95,55.5
"66",14,"66_14",-9.95,55.45
"66",15,"66_15",-9.975,55.45
"67",1,"67_1",-10.2,55.125
"67",2,"67_2",-10.175,55.125
"67",3,"67_3",-10.175,55.1
"67",4,"67_4",-10.175,55.075
"67",5,"67_5",-10.15,55.075
"67",6,"67_6",-10.125,55.075
"67",7,"67_7",-10.125,55.05
"67",8,"67_8",-10.125,55.025
"67",9,"67_9",-10.1,55.025
"67",10,"67_10",-10.1,55.05
"67",11,"67_11",-10.05,55.05
"67",12,"67_12",-10.05,55.1
"67",13,"67_13",-10.05,55.125
"67",14,"67_14",-10.075,55.125
"67",15,"67_15",-10.075,55.15
"67",16,"67_16",-10.075,55.175
"67",17,"67_17",-10.075,55.2
"67",18,"67_18",-10.075,55.225
"67",19,"67_19",-10.075,55.25
"67",20,"67_20",-10.075,55.275
"67",21,"67_21",-10.1,55.275
"67",22,"67_22",-10.1,55.275
"67",23,"67_23",-10.1,55.25
"67",24,"67_24",-10.15,55.25
"67",25,"67_25",-10.15,55.2
"67",26,"67_26",-10.15,55.15
"67",27,"67_27",-10.2,55.15
"67",28,"67_28",-10.2,55.125
"68",1,"68_1",-10.325,55
"68",2,"68_2",-10.325,55
"68",3,"68_3",-10.325,54.975
"68",4,"68_4",-10.3,54.975
"68",5,"68_5",-10.275,54.975
"68",6,"68_6",-10.25,54.975
"68",7,"68_7",-10.225,54.975
"68",8,"68_8",-10.225,55
"68",9,"68_9",-10.225,55.025
"68",10,"68_10",-10.225,55.05
"68",11,"68_11",-10.225,55.075
"68",12,"68_12",-10.25,55.075
"68",13,"68_13",-10.25,55.075
"68",14,"68_14",-10.25,55.05
"68",15,"68_15",-10.25,55
"68",16,"68_16",-10.3,55
"68",17,"68_17",-10.325,55
"69a",1,"69a_1",-10.825,54.65
"69a",2,"69a_2",-10.825,54.65
"69a",3,"69a_3",-10.825,54.625
"69a",4,"69a_4",-10.8,54.625
"69a",5,"69a_5",-10.775,54.625
"69a",6,"69a_6",-10.75,54.625
"69a",7,"69a_7",-10.725,54.625
"69a",8,"69a_8",-10.725,54.65
"69a",9,"69a_9",-10.725,54.65
"69a",10,"69a_10",-10.75,54.65
"69a",11,"69a_11",-10.8,54.65
"69a",12,"69a_12",-10.825,54.65
"69b",1,"69b_1",-10.5,54.875
"69b",2,"69b_2",-10.475,54.875
"69b",3,"69b_3",-10.475,54.9
"69b",4,"69b_4",-10.475,54.9
"69b",5,"69b_5",-10.5,54.9
"69b",6,"69b_6",-10.5,54.875
"70",1,"70_1",-11.625,54.3
"70",2,"70_2",-11.625,54.3
"70",3,"70_3",-11.625,54.275
"70",4,"70_4",-11.625,54.25
"70",5,"70_5",-11.625,54.225
"70",6,"70_6",-11.6,54.225
"70",7,"70_7",-11.575,54.225
"70",8,"70_8",-11.55,54.225
"70",9,"70_9",-11.525,54.225
"70",10,"70_10",-11.525,54.25
"70",11,"70_11",-11.525,54.275
"70",12,"70_12",-11.525,54.3
"70",13,"70_13",-11.525,54.325
"70",14,"70_14",-11.525,54.35
"70",15,"70_15",-11.525,54.35
"70",16,"70_16",-11.55,54.35
"70",17,"70_17",-11.55,54.3
"70",18,"70_18",-11.6,54.3
"70",19,"70_19",-11.625,54.3
"71",1,"71_1",-12.025,54.1
"71",2,"71_2",-12.025,54.1
"71",3,"71_3",-12.025,54.075
"71",4,"71_4",-12.025,54.05
"71",5,"71_5",-12.025,54.025
"71",6,"71_6",-12,54.025
"71",7,"71_7",-11.975,54.025
"71",8,"71_8",-11.95,54.025
"71",9,"71_9",-11.925,54.025
"71",10,"71_10",-11.925,54.05
"71",11,"71_11",-11.925,54.075
"71",12,"71_12",-11.925,54.1
"71",13,"71_13",-11.925,54.125
"71",14,"71_14",-11.9,54.125
"71",15,"71_15",-11.875,54.125
"71",16,"71_16",-11.875,54.15
"71",17,"71_17",-11.875,54.15
"71",18,"71_18",-11.9,54.15
"71",19,"71_19",-11.95,54.15
"71",20,"71_20",-11.975,54.15
"71",21,"71_21",-11.975,54.15
"71",22,"71_22",-11.975,54.125
"71",23,"71_23",-12,54.125
"71",24,"71_24",-12,54.1
"71",25,"71_25",-12.025,54.1
"72",1,"72_1",-12.3,54.075
"72",2,"72_2",-12.275,54.075
"72",3,"72_3",-12.275,54.05
"72",4,"72_4",-12.275,54.025
"72",5,"72_5",-12.275,54
"72",6,"72_6",-12.275,53.975
"72",7,"72_7",-12.25,53.975
"72",8,"72_8",-12.225,53.975
"72",9,"72_9",-12.2,53.975
"72",10,"72_10",-12.175,53.975
"72",11,"72_11",-12.175,54
"72",12,"72_12",-12.175,54.025
"72",13,"72_13",-12.175,54.05
"72",14,"72_14",-12.175,54.075
"72",15,"72_15",-12.2,54.075
"72",16,"72_16",-12.225,54.075
"72",17,"72_17",-12.225,54.1
"72",18,"72_18",-12.225,54.1
"72",19,"72_19",-12.25,54.1
"72",20,"72_20",-12.3,54.1
"72",21,"72_21",-12.3,54.075
"72",22,"72_22",-12.3,54.075
"73",1,"73_1",-12.675,54
"73",2,"73_2",-12.675,54
"73",3,"73_3",-12.675,53.975
"73",4,"73_4",-12.65,53.975
"73",5,"73_5",-12.625,53.975
"73",6,"73_6",-12.625,53.95
"73",7,"73_7",-12.625,53.925
"73",8,"73_8",-12.6,53.925
"73",9,"73_9",-12.575,53.925
"73",10,"73_10",-12.55,53.925
"73",11,"73_11",-12.525,53.925
"73",12,"73_12",-12.525,53.95
"73",13,"73_13",-12.525,53.975
"73",14,"73_14",-12.525,54
"73",15,"73_15",-12.525,54.025
"73",16,"73_16",-12.5,54.025
"73",17,"73_17",-12.475,54.025
"73",18,"73_18",-12.475,54.05
"73",19,"73_19",-12.475,54.05
"73",20,"73_20",-12.5,54.05
"73",21,"73_21",-12.55,54.05
"73",22,"73_22",-12.6,54.05
"73",23,"73_23",-12.6,54
"73",24,"73_24",-12.65,54
"73",25,"73_25",-12.675,54
"74",1,"74_1",-9.9,48.575
"74",2,"74_2",-9.875,48.575
"74",3,"74_3",-9.85,48.575
"74",4,"74_4",-9.825,48.575
"74",5,"74_5",-9.8,48.575
"74",6,"74_6",-9.8,48.575
"74",7,"74_7",-9.8,48.6
"74",8,"74_8",-9.75,48.6
"74",9,"74_9",-9.725,48.6
"74",10,"74_10",-9.725,48.625
"74",11,"74_11",-9.725,48.65
"74",12,"74_12",-9.725,48.675
"74",13,"74_13",-9.75,48.675
"74",14,"74_14",-9.775,48.675
"74",15,"74_15",-9.8,48.675
"74",16,"74_16",-9.825,48.675
"74",17,"74_17",-9.825,48.7
"74",18,"74_18",-9.825,48.7
"74",19,"74_19",-9.85,48.7
"74",20,"74_20",-9.9,48.7
"74",21,"74_21",-9.95,48.7
"74",22,"74_22",-9.95,48.725
"74",23,"74_23",-9.975,48.725
"74",24,"74_24",-9.975,48.7
"74",25,"74_25",-9.975,48.675
"74",26,"74_26",-9.975,48.65
"74",27,"74_27",-9.975,48.625
"74",28,"74_28",-9.95,48.625
"74",29,"74_29",-9.925,48.625
"74",30,"74_30",-9.925,48.6
"74",31,"74_31",-9.9,48.6
"74",32,"74_32",-9.9,48.575
"75",1,"75_1",-10.125,48.55
"75",2,"75_2",-10.125,48.575
"75",3,"75_3",-10.125,48.6
"75",4,"75_4",-10.125,48.625
"75",5,"75_5",-10.15,48.625
"75",6,"75_6",-10.175,48.625
"75",7,"75_7",-10.2,48.625
"75",8,"75_8",-10.225,48.625
"75",9,"75_9",-10.225,48.6
"75",10,"75_10",-10.225,48.575
"75",11,"75_11",-10.225,48.55
"75",12,"75_12",-10.2,48.55
"75",13,"75_13",-10.15,48.55
"75",14,"75_14",-10.125,48.55
"76",1,"76_1",-10.3,48.575
"76",2,"76_2",-10.3,48.575
"76",3,"76_3",-10.275,48.575
"76",4,"76_4",-10.275,48.6
"76",5,"76_5",-10.275,48.625
"76",6,"76_6",-10.275,48.65
"76",7,"76_7",-10.275,48.675
"76",8,"76_8",-10.275,48.7
"76",9,"76_9",-10.275,48.725
"76",10,"76_10",-10.3,48.725
"76",11,"76_11",-10.325,48.725
"76",12,"76_12",-10.35,48.725
"76",13,"76_13",-10.375,48.725
"76",14,"76_14",-10.4,48.725
"76",15,"76_15",-10.425,48.725
"76",16,"76_16",-10.45,48.725
"76",17,"76_17",-10.475,48.725
"76",18,"76_18",-10.475,48.7
"76",19,"76_19",-10.475,48.675
"76",20,"76_20",-10.475,48.65
"76",21,"76_21",-10.475,48.625
"76",22,"76_22",-10.475,48.6
"76",23,"76_23",-10.475,48.575
"76",24,"76_24",-10.475,48.55
"76",25,"76_25",-10.45,48.55
"76",26,"76_26",-10.45,48.525
"76",27,"76_27",-10.425,48.525
"76",28,"76_28",-10.4,48.525
"76",29,"76_29",-10.4,48.525
"76",30,"76_30",-10.4,48.55
"76",31,"76_31",-10.375,48.55
"76",32,"76_32",-10.375,48.575
"76",33,"76_33",-10.35,48.575
"76",34,"76_34",-10.35,48.6
"76",35,"76_35",-10.3,48.6
"76",36,"76_36",-10.3,48.575
"77",1,"77_1",-11.675,51.25
"77",2,"77_2",-11.675,51.275
"77",3,"77_3",-11.65,51.275
"77",4,"77_4",-11.625,51.275
"77",5,"77_5",-11.6,51.275
"77",6,"77_6",-11.575,51.275
"77",7,"77_7",-11.575,51.3
"77",8,"77_8",-11.575,51.325
"77",9,"77_9",-11.575,51.35
"77",10,"77_10",-11.575,51.375
"77",11,"77_11",-11.575,51.4
"77",12,"77_12",-11.575,51.425
"77",13,"77_13",-11.6,51.425
"77",14,"77_14",-11.625,51.425
"77",15,"77_15",-11.65,51.425
"77",16,"77_16",-11.675,51.425
"77",17,"77_17",-11.675,51.45
"77",18,"77_18",-11.675,51.475
"77",19,"77_19",-11.675,51.5
"77",20,"77_20",-11.675,51.525
"77",21,"77_21",-11.7,51.525
"77",22,"77_22",-11.725,51.525
"77",23,"77_23",-11.75,51.525
"77",24,"77_24",-11.75,51.525
"77",25,"77_25",-11.75,51.5
"77",26,"77_26",-11.75,51.45
"77",27,"77_27",-11.75,51.4
"77",28,"77_28",-11.75,51.35
"77",29,"77_29",-11.7,51.35
"77",30,"77_30",-11.7,51.3
"77",31,"77_31",-11.7,51.25
"77",32,"77_32",-11.675,51.25
"78",1,"78_1",-11.275,50.7
"78",2,"78_2",-11.275,50.725
"78",3,"78_3",-11.275,50.75
"78",4,"78_4",-11.275,50.775
"78",5,"78_5",-11.3,50.775
"78",6,"78_6",-11.325,50.775
"78",7,"78_7",-11.35,50.775
"78",8,"78_8",-11.375,50.775
"78",9,"78_9",-11.375,50.75
"78",10,"78_10",-11.35,50.75
"78",11,"78_11",-11.35,50.7
"78",12,"78_12",-11.3,50.7
"78",13,"78_13",-11.275,50.7
"79",1,"79_1",-13.075,53.875
"79",2,"79_2",-13.05,53.875
"79",3,"79_3",-13.025,53.875
"79",4,"79_4",-13,53.875
"79",5,"79_5",-12.975,53.875
"79",6,"79_6",-12.975,53.9
"79",7,"79_7",-12.975,53.925
"79",8,"79_8",-12.975,53.95
"79",9,"79_9",-12.975,53.975
"79",10,"79_10",-13,53.975
"79",11,"79_11",-13.025,53.975
"79",12,"79_12",-13.05,53.975
"79",13,"79_13",-13.075,53.975
"79",14,"79_14",-13.075,53.95
"79",15,"79_15",-13.075,53.925
"79",16,"79_16",-13.075,53.9
"79",17,"79_17",-13.075,53.875
"80",1,"80_1",-10.65,48.625
"80",2,"80_2",-10.625,48.625
"80",3,"80_3",-10.6,48.625
"80",4,"80_4",-10.575,48.625
"80",5,"80_5",-10.55,48.625
"80",6,"80_6",-10.525,48.625
"80",7,"80_7",-10.525,48.65
"80",8,"80_8",-10.525,48.675
"80",9,"80_9",-10.525,48.7
"80",10,"80_10",-10.525,48.725
"80",11,"80_11",-10.525,48.75
"80",12,"80_12",-10.525,48.775
"80",13,"80_13",-10.525,48.8
"80",14,"80_14",-10.525,48.825
"80",15,"80_15",-10.55,48.825
"80",16,"80_16",-10.575,48.825
"80",17,"80_17",-10.6,48.825
"80",18,"80_18",-10.625,48.825
"80",19,"80_19",-10.65,48.825
"80",20,"80_20",-10.675,48.825
"80",21,"80_21",-10.675,48.85
"80",22,"80_22",-10.675,48.875
"80",23,"80_23",-10.7,48.875
"80",24,"80_24",-10.725,48.875
"80",25,"80_25",-10.75,48.875
"80",26,"80_26",-10.775,48.875
"80",27,"80_27",-10.775,48.85
"80",28,"80_28",-10.775,48.825
"80",29,"80_29",-10.775,48.8
"80",30,"80_30",-10.775,48.775
"80",31,"80_31",-10.75,48.775
"80",32,"80_32",-10.725,48.775
"80",33,"80_33",-10.725,48.75
"80",34,"80_34",-10.7,48.75
"80",35,"80_35",-10.65,48.75
"80",36,"80_36",-10.6,48.75
"80",37,"80_37",-10.6,48.7
"80",38,"80_38",-10.6,48.65
"80",39,"80_39",-10.65,48.65
"80",40,"80_40",-10.65,48.625
"81",1,"81_1",-11.1,49.925
"81",2,"81_2",-11.075,49.925
"81",3,"81_3",-11.075,49.95
"81",4,"81_4",-11.075,49.975
"81",5,"81_5",-11.075,50
"81",6,"81_6",-11.075,50.025
"81",7,"81_7",-11.1,50.025
"81",8,"81_8",-11.125,50.025
"81",9,"81_9",-11.15,50.025
"81",10,"81_10",-11.175,50.025
"81",11,"81_11",-11.175,50
"81",12,"81_12",-11.175,49.975
"81",13,"81_13",-11.175,49.95
"81",14,"81_14",-11.175,49.925
"81",15,"81_15",-11.15,49.925
"81",16,"81_16",-11.125,49.925
"81",17,"81_17",-11.1,49.925
"82",1,"82_1",-11.9,51.575
"82",2,"82_2",-11.875,51.575
"82",3,"82_3",-11.875,51.6
"82",4,"82_4",-11.875,51.625
"82",5,"82_5",-11.875,51.65
"82",6,"82_6",-11.875,51.675
"82",7,"82_7",-11.9,51.675
"82",8,"82_8",-11.925,51.675
"82",9,"82_9",-11.95,51.675
"82",10,"82_10",-11.95,51.675
"82",11,"82_11",-11.95,51.65
"82",12,"82_12",-11.95,51.6
"82",13,"82_13",-11.9,51.6
"82",14,"82_14",-11.9,51.575
"83",1,"83_1",-12.625,52.175
"83",2,"83_2",-12.6,52.175
"83",3,"83_3",-12.575,52.175
"83",4,"83_4",-12.55,52.175
"83",5,"83_5",-12.525,52.175
"83",6,"83_6",-12.525,52.2
"83",7,"83_7",-12.525,52.225
"83",8,"83_8",-12.525,52.25
"83",9,"83_9",-12.525,52.275
"83",10,"83_10",-12.55,52.275
"83",11,"83_11",-12.575,52.275
"83",12,"83_12",-12.6,52.275
"83",13,"83_13",-12.625,52.275
"83",14,"83_14",-12.625,52.25
"83",15,"83_15",-12.625,52.225
"83",16,"83_16",-12.625,52.2
"83",17,"83_17",-12.625,52.175
"84",1,"84_1",-11.1,48.825
"84",2,"84_2",-11.1,48.825
"84",3,"84_3",-11.075,48.825
"84",4,"84_4",-11.075,48.85
"84",5,"84_5",-11.075,48.875
"84",6,"84_6",-11.05,48.875
"84",7,"84_7",-11.025,48.875
"84",8,"84_8",-11,48.875
"84",9,"84_9",-10.975,48.875
"84",10,"84_10",-10.975,48.9
"84",11,"84_11",-10.975,48.925
"84",12,"84_12",-10.975,48.95
"84",13,"84_13",-10.975,48.975
"84",14,"84_14",-11,48.975
"84",15,"84_15",-11.025,48.975
"84",16,"84_16",-11.025,49
"84",17,"84_17",-11.025,49.025
"84",18,"84_18",-11.05,49.025
"84",19,"84_19",-11.075,49.025
"84",20,"84_20",-11.1,49.025
"84",21,"84_21",-11.125,49.025
"84",22,"84_22",-11.125,49
"84",23,"84_23",-11.125,48.975
"84",24,"84_24",-11.125,48.95
"84",25,"84_25",-11.125,48.925
"84",26,"84_26",-11.15,48.925
"84",27,"84_27",-11.175,48.925
"84",28,"84_28",-11.175,48.9
"84",29,"84_29",-11.175,48.875
"84",30,"84_30",-11.175,48.85
"84",31,"84_31",-11.15,48.85
"84",32,"84_32",-11.15,48.9
"84",33,"84_33",-11.1,48.9
"84",34,"84_34",-11.1,48.85
"84",35,"84_35",-11.1,48.825
"85",1,"85_1",-11.525,49.625
"85",2,"85_2",-11.5,49.625
"85",3,"85_3",-11.475,49.625
"85",4,"85_4",-11.45,49.625
"85",5,"85_5",-11.425,49.625
"85",6,"85_6",-11.425,49.65
"85",7,"85_7",-11.425,49.675
"85",8,"85_8",-11.425,49.7
"85",9,"85_9",-11.425,49.725
"85",10,"85_10",-11.45,49.725
"85",11,"85_11",-11.475,49.725
"85",12,"85_12",-11.5,49.725
"85",13,"85_13",-11.525,49.725
"85",14,"85_14",-11.525,49.7
"85",15,"85_15",-11.525,49.675
"85",16,"85_16",-11.525,49.65
"85",17,"85_17",-11.525,49.625
"86",1,"86_1",-12.875,52.175
"86",2,"86_2",-12.85,52.175
"86",3,"86_3",-12.825,52.175
"86",4,"86_4",-12.825,52.15
"86",5,"86_5",-12.825,52.125
"86",6,"86_6",-12.8,52.125
"86",7,"86_7",-12.775,52.125
"86",8,"86_8",-12.75,52.125
"86",9,"86_9",-12.725,52.125
"86",10,"86_10",-12.725,52.15
"86",11,"86_11",-12.725,52.175
"86",12,"86_12",-12.725,52.2
"86",13,"86_13",-12.725,52.225
"86",14,"86_14",-12.75,52.225
"86",15,"86_15",-12.775,52.225
"86",16,"86_16",-12.775,52.25
"86",17,"86_17",-12.775,52.275
"86",18,"86_18",-12.8,52.275
"86",19,"86_19",-12.825,52.275
"86",20,"86_20",-12.85,52.275
"86",21,"86_21",-12.875,52.275
"86",22,"86_22",-12.875,52.25
"86",23,"86_23",-12.875,52.225
"86",24,"86_24",-12.875,52.2
"86",25,"86_25",-12.875,52.175
"87",1,"87_1",-11.375,49
"87",2,"87_2",-11.375,49.025
"87",3,"87_3",-11.375,49.05
"87",4,"87_4",-11.375,49.075
"87",5,"87_5",-11.4,49.075
"87",6,"87_6",-11.425,49.075
"87",7,"87_7",-11.45,49.075
"87",8,"87_8",-11.475,49.075
"87",9,"87_9",-11.475,49.05
"87",10,"87_10",-11.45,49.05
"87",11,"87_11",-11.45,49
"87",12,"87_12",-11.4,49
"87",13,"87_13",-11.375,49
"88",1,"88_1",-13.025,52.25
"88",2,"88_2",-13.025,52.275
"88",3,"88_3",-13.025,52.3
"88",4,"88_4",-13.025,52.325
"88",5,"88_5",-13.05,52.325
"88",6,"88_6",-13.075,52.325
"88",7,"88_7",-13.1,52.325
"88",8,"88_8",-13.125,52.325
"88",9,"88_9",-13.125,52.3
"88",10,"88_10",-13.125,52.275
"88",11,"88_11",-13.125,52.25
"88",12,"88_12",-13.125,52.225
"88",13,"88_13",-13.1,52.225
"88",14,"88_14",-13.075,52.225
"88",15,"88_15",-13.05,52.225
"88",16,"88_16",-13.025,52.225
"88",17,"88_17",-13.025,52.25
"89",1,"89_1",-14.025,53.8
"89",2,"89_2",-14.025,53.8
"89",3,"89_3",-14.025,53.775
"89",4,"89_4",-14.025,53.75
"89",5,"89_5",-14.025,53.725
"89",6,"89_6",-14,53.725
"89",7,"89_7",-13.975,53.725
"89",8,"89_8",-13.95,53.725
"89",9,"89_9",-13.925,53.725
"89",10,"89_10",-13.925,53.75
"89",11,"89_11",-13.925,53.775
"89",12,"89_12",-13.925,53.8
"89",13,"89_13",-13.925,53.825
"89",14,"89_14",-13.95,53.825
"89",15,"89_15",-13.95,53.8
"89",16,"89_16",-14,53.8
"89",17,"89_17",-14.025,53.8
"90",1,"90_1",-11.8,49.225
"90",2,"90_2",-11.775,49.225
"90",3,"90_3",-11.75,49.225
"90",4,"90_4",-11.725,49.225
"90",5,"90_5",-11.725,49.25
"90",6,"90_6",-11.725,49.25
"90",7,"90_7",-11.75,49.25
"90",8,"90_8",-11.8,49.25
"90",9,"90_9",-11.8,49.225
"91",1,"91_1",-13.25,52.075
"91",2,"91_2",-13.225,52.075
"91",3,"91_3",-13.2,52.075
"91",4,"91_4",-13.175,52.075
"91",5,"91_5",-13.175,52.1
"91",6,"91_6",-13.175,52.125
"91",7,"91_7",-13.175,52.15
"91",8,"91_8",-13.175,52.175
"91",9,"91_9",-13.2,52.175
"91",10,"91_10",-13.225,52.175
"91",11,"91_11",-13.25,52.175
"91",12,"91_12",-13.275,52.175
"91",13,"91_13",-13.275,52.15
"91",14,"91_14",-13.275,52.125
"91",15,"91_15",-13.275,52.1
"91",16,"91_16",-13.275,52.075
"91",17,"91_17",-13.25,52.075
"92",1,"92_1",-14.175,53.7
"92",2,"92_2",-14.175,53.7
"92",3,"92_3",-14.175,53.675
"92",4,"92_4",-14.175,53.65
"92",5,"92_5",-14.175,53.625
"92",6,"92_6",-14.15,53.625
"92",7,"92_7",-14.125,53.625
"92",8,"92_8",-14.1,53.625
"92",9,"92_9",-14.075,53.625
"92",10,"92_10",-14.075,53.65
"92",11,"92_11",-14.075,53.675
"92",12,"92_12",-14.075,53.7
"92",13,"92_13",-14.075,53.725
"92",14,"92_14",-14.1,53.725
"92",15,"92_15",-14.125,53.725
"92",16,"92_16",-14.15,53.725
"92",17,"92_17",-14.15,53.725
"92",18,"92_18",-14.15,53.7
